id,host_id,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,year,host_acceptance_rate,host_response_rate,price_boxcox,weights
10249477,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81687,-71.20487,Entire apartment,Entire home/apt,4,1 bath,1,370,2,1125,163,8,4.75,t,0.12,6,91,93,5.9135030056,0.8903088745
10249600,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20487,Entire apartment,Entire home/apt,4,1.5 baths,2,405,2,1125,158,64,4.78,t,1.03,6,91,93,6.0038870671,0.7440760995
10249684,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81683,-71.20487,Entire apartment,Entire home/apt,4,1.5 baths,2,405,2,1125,150,11,4.8,t,0.17,6,91,93,6.0038870671,0.8049142063
10249922,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81683,-71.20487,Entire loft,Entire home/apt,6,1.5 baths,3,499,2,1125,160,25,4.6,t,0.38,6,91,93,6.2126060958,0.9089446608
10434218,33105370,a few days or more,f,t,t,Vanier,46.81876,-71.2454,Private room in apartment,Private room,2,1 shared bath,1,50,1,1125,363,5,4.6,f,0.43,6,25,44,3.9120230054,0.931910964
10608261,54739040,within a few hours,t,t,t,Vieux-Limoilou,46.82648,-71.23037,Private room in apartment,Private room,1,1 shared bath,1,40,1,10,64,62,4.95,f,1.69,5,94,100,3.6888794541,1
10670777,55119023,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80129,-71.22144,Entire house,Entire home/apt,7,3.5 baths,4,325,5,14,35,8,4.75,f,0.26,5,100,100,5.7838251823,1
10835279,14905781,within a day,f,t,f,Sillery,46.77196,-71.24889,Entire apartment,Entire home/apt,4,1 bath,2,105,6,1125,313,35,4.83,f,0.55,7,0,67,4.6539603502,1
11065388,57386295,within an hour,t,t,t,Notre-Dame-des-Laurentides,46.92147,-71.34582,Private room in house,Private room,2,1 shared bath,1,45,2,365,0,12,5,f,0.2,5,100,100,3.8066624898,1
11069133,57386295,within an hour,t,t,t,Notre-Dame-des-Laurentides,46.92158,-71.3457,Private room in bungalow,Private room,2,1 shared bath,1,46,2,1125,0,54,4.96,f,0.83,5,100,100,3.8286413965,1
11362036,58932059,within an hour,f,t,t,Saint-Roch,46.81485,-71.22572,Entire loft,Entire home/apt,4,1 bath,2,146,1,360,170,323,4.64,t,4.98,5,100,98,4.9836066217,1
11409350,59898149,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81308,-71.21171,Room in hostel,Hotel room,1,1 bath,1,36,1,4,46,177,4.58,t,2.81,5,100,100,3.5835189385,1
11449962,28754730,within an hour,f,t,t,Loretteville,46.85043,-71.36152,Entire apartment,Entire home/apt,2,1 bath,1,40,31,1125,365,23,4.09,f,0.36,6,100,99,3.6888794541,1
11520372,14966026,within an hour,t,t,t,Saint-Sauveur,46.80954,-71.24165,Private room in house,Private room,2,1.5 shared baths,1,60,1,60,84,640,4.91,t,10.04,7,100,100,4.0943445622,1
11638654,4440301,within an hour,t,t,f,Saint-Roch,46.81231,-71.22755,Entire condominium,Entire home/apt,4,1 bath,3,62,30,1125,326,2,5,t,0.67,9,97,100,4.127134385,1
11700240,62184925,within a day,f,t,f,Val-Bélair,46.86088,-71.42214,Private room in house,Private room,2,1.5 baths,1,37,2,1125,309,12,4.75,f,0.19,5,0,50,3.6109179126,1
11949715,24128523,within an hour,t,t,t,Saint-Roch,46.81494,-71.22638,Entire loft,Entire home/apt,4,1 bath,2,106,2,30,147,277,4.88,f,4.55,7,96,100,4.6634390941,1
11999256,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20484,Entire apartment,Entire home/apt,4,1 bath,1,325,2,1125,136,45,4.71,t,0.78,6,91,93,5.7838251823,0.9552996763
12019119,54237398,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81728,-71.21194,Entire apartment,Entire home/apt,4,1 bath,2,200,3,1125,127,201,4.95,f,3.21,5,100,100,5.2983173665,1
12061970,52865819,within a few hours,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81372,-71.20694,Entire apartment,Entire home/apt,4,1 bath,2,128,3,1125,312,166,4.81,f,2.99,6,83,94,4.8520302639,1
12062225,52865819,within a few hours,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81263,-71.20834,Entire apartment,Entire home/apt,6,1 bath,6,175,3,1125,321,166,4.88,f,2.74,6,83,94,5.1647859739,1
12066870,3311965,within an hour,f,t,t,Sillery,46.77808,-71.25813,Private room in house,Private room,2,1 private bath,1,67,1,5,100,196,4.74,t,3.66,9,100,100,4.2046926194,1
12106523,64917103,within an hour,f,t,t,Saint-Sauveur,46.81256,-71.23422,Entire apartment,Entire home/apt,4,1 bath,2,89,1,1125,311,204,4.75,t,3.46,5,100,100,4.4886363697,1
12157383,1646154,within a few hours,f,t,t,Des Châtels,46.84946,-71.3825,Entire apartment,Entire home/apt,4,1.5 baths,1,37,600,700,43,14,4.64,f,0.23,9,90,96,3.6109179126,0.0913133138
12356938,62296252,within a few hours,f,t,t,Quartier 5-1,46.94655,-71.27052,Entire cottage,Entire home/apt,10,2 baths,10,345,3,30,328,36,4.77,f,0.74,5,93,100,5.843544417,1
12557453,68066405,within an hour,t,t,t,Montcalm,46.80054,-71.2227,Entire apartment,Entire home/apt,5,1 bath,2,60,32,1125,323,1,0,f,0.02,5,100,100,4.0943445622,1
12564100,5076778,within a day,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81047,-71.2086,Entire apartment,Entire home/apt,2,1 bath,1,21,31,1125,120,110,4.81,f,1.79,8,33,90,3.0445224377,0.6315826702
12601502,49947368,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21204,Entire apartment,Entire home/apt,2,1 bath,0,75,30,1125,70,4,5,f,0.33,6,98,100,4.3174881135,1
12797561,18057837,within an hour,t,t,t,Vieux-Limoilou,46.82687,-71.23449,Private room in apartment,Private room,1,1 shared bath,1,25,7,1125,279,39,4.95,f,0.78,7,100,100,3.2188758249,0.5604487659
12821034,68066405,within an hour,t,t,t,Montcalm,46.80115,-71.22464,Entire apartment,Entire home/apt,7,2 baths,4,75,32,1125,364,1,5,f,0.02,5,100,100,4.3174881135,0.6917416012
12822076,68066405,within an hour,t,t,t,Montcalm,46.80169,-71.2244,Entire apartment,Entire home/apt,3,1 bath,1,55,32,1125,303,1,5,f,0.02,5,100,100,4.0073331852,1
12824812,68066405,within an hour,t,t,t,Montcalm,46.801,-71.22462,Entire apartment,Entire home/apt,2,1 bath,1,40,32,1125,322,3,5,f,0.08,5,100,100,3.6888794541,0.9232825569
12824958,68066405,within an hour,t,t,t,Montcalm,46.80184,-71.22475,Entire apartment,Entire home/apt,3,1 bath,2,48,32,1125,364,2,4.5,f,0.06,5,100,100,3.8712010109,0.9506080384
12866389,70342700,within an hour,t,t,t,Sillery,46.78169,-71.25659,Private room in bed and breakfast,Private room,2,1 private bath,1,110,1,1125,355,40,4.92,f,1,5,83,100,4.7004803658,1
12869510,59898149,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81201,-71.21218,Private room,Private room,5,1.5 baths,4,147,1,4,28,13,4.15,t,0.22,5,100,100,4.9904325868,1
12871588,70342700,within an hour,t,t,t,Sillery,46.78169,-71.25659,Private room in bed and breakfast,Private room,2,1 private bath,1,95,1,1125,345,168,4.89,f,2.74,5,83,100,4.5538768916,1
12883854,68066405,within an hour,t,t,t,Montcalm,46.80062,-71.22314,Entire house,Entire home/apt,10,3.5 baths,5,110,32,1125,345,7,4.86,f,0.13,5,100,100,4.7004803658,0.6341868107
12900993,25614634,within a day,f,t,t,Saint-Jean-Baptiste,46.8085,-71.21868,Private room in apartment,Private room,2,1 shared bath,1,81,1,1125,339,284,4.19,f,4.54,6,87,100,4.3944491547,1
13111792,54237398,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81556,-71.21217,Entire apartment,Entire home/apt,5,1 bath,3,130,3,1125,93,158,4.87,f,2.6,5,100,100,4.8675344505,1
13186433,49947368,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21204,Entire apartment,Entire home/apt,4,1 bath,1,150,31,1125,26,3,5,f,0.15,6,98,100,5.0106352941,1
13186750,49947368,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire apartment,Entire home/apt,2,1 bath,1,125,30,1125,62,1,4,f,0.04,6,98,100,4.8283137373,1
13187019,49947368,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire apartment,Entire home/apt,3,1 bath,1,150,30,1125,41,2,5,f,0.05,6,98,100,5.0106352941,1
13187351,49947368,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire apartment,Entire home/apt,2,1 bath,1,139,30,1124,247,5,4.2,f,0.46,6,98,100,4.9344739331,1
13187532,49947368,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81197,-71.21122,Entire apartment,Entire home/apt,2,1 bath,1,100,30,1125,0,2,4.5,f,0.09,6,98,100,4.605170186,1
13188674,49947368,within an hour,f,t,t,Vieux-Limoilou,46.82571,-71.22293,Entire apartment,Entire home/apt,2,1 bath,1,160,30,1125,45,1,3,f,0.09,6,98,100,5.0751738152,0.7251962691
13235560,7089088,within an hour,f,t,t,Saint-Roch,46.81295,-71.2265,Entire loft,Entire home/apt,2,1 bath,0,79,1,1125,295,527,4.64,f,8.57,8,99,98,4.3694478525,1
13297664,75070640,within an hour,f,t,t,Plateau,46.78063,-71.31181,Private room in bungalow,Private room,3,2 baths,2,38,1,1125,338,252,4.77,t,4.12,5,93,95,3.6375861597,0.9173166008
13355882,75740727,within an hour,t,t,t,Vieux-Moulin,46.85219,-71.20465,Entire house,Entire home/apt,8,2.5 baths,4,259,2,1125,289,332,4.88,f,5.45,5,54,100,5.5568280617,1
13515489,75070640,within an hour,f,t,t,Plateau,46.77893,-71.31465,Private room in apartment,Private room,2,2 baths,2,36,1,1125,363,229,4.78,t,3.75,5,93,95,3.5835189385,1
13525362,64917103,within an hour,f,t,t,Saint-Roch,46.8135,-71.22914,Entire apartment,Entire home/apt,4,1 bath,2,89,1,1125,301,239,4.82,f,4.04,5,100,100,4.4886363697,1
13580636,78331113,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80971,-71.2062,Private room in bed and breakfast,Private room,6,1 private bath,3,200,2,1125,0,88,4.74,f,1.46,5,100,100,5.2983173665,1
13726119,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire apartment,Entire home/apt,4,1 bath,1,265,2,1125,360,10,4.67,t,0.17,6,91,93,5.579729826,1
13727799,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire apartment,Entire home/apt,2,1 bath,1,255,2,1125,111,37,4.53,t,0.89,6,91,93,5.5412635452,0.8408905861
13728219,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire apartment,Entire home/apt,2,1 bath,1,255,2,1125,0,16,4.67,t,1.58,6,91,93,5.5412635452,0.7763843887
13728329,80285922,within an hour,t,t,t,Chutes-Montmorency,46.88296,-71.15162,Entire apartment,Entire home/apt,4,1 bath,2,60,1,1125,287,397,4.82,t,6.57,5,100,100,4.0943445622,1
13729220,34462857,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire apartment,Entire home/apt,4,1 bath,1,265,2,1125,160,12,4.5,t,0.2,6,91,93,5.579729826,1
13785699,80970823,within a day,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81326,-71.20803,Entire apartment,Entire home/apt,2,1 bath,1,100,2,1125,0,125,4.78,f,2.09,5,67,100,4.605170186,1
13829140,81534223,within an hour,f,t,t,Plateau,46.77606,-71.31124,Entire apartment,Entire home/apt,5,1 bath,2,50,2,1125,303,301,4.41,t,4.97,5,100,100,3.9120230054,1
13971980,83151318,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81587,-71.20715,Private room in apartment,Private room,2,1 private bath,1,125,2,31,54,285,4.95,f,4.76,5,82,100,4.8283137373,1
14068275,84482665,within an hour,f,t,t,Sillery,46.78109,-71.26184,Private room in apartment,Private room,4,1 private bath,2,110,2,29,356,80,4.66,f,1.33,5,100,100,4.7004803658,1
14155636,78331113,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81188,-71.20697,Room in nature lodge,Hotel room,2,1 bath,2,124,2,1125,0,117,4.67,f,1.95,5,100,100,4.8202815656,1
14177200,49947368,within an hour,f,t,t,Saint-Roch,46.81383,-71.22535,Entire apartment,Entire home/apt,4,1 bath,2,89,2,1120,58,183,4.34,f,3.18,6,98,100,4.4886363697,1
14177760,49947368,within an hour,f,t,t,Saint-Roch,46.81383,-71.22535,Entire loft,Entire home/apt,4,1 bath,2,102,2,1124,362,211,4.46,t,3.58,6,98,100,4.6249728133,1
14223522,78331113,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81154,-71.20584,Private room in townhouse,Private room,4,1 shared bath,2,124,2,1125,0,117,4.8,f,1.95,5,100,100,4.8202815656,1
14230410,39333675,within an hour,t,t,t,Quartier 4-2,46.88482,-71.2751,Private room in townhouse,Private room,6,1 private bath,4,56,2,1125,0,71,4.83,f,1.19,6,100,100,4.0253516907,0.8436197769
14238964,84165980,within a few hours,f,t,f,Saint-Roch,46.81738,-71.22367,Private room in apartment,Private room,2,1 shared bath,1,25,1,15,3,147,4.42,f,2.45,5,100,100,3.2188758249,0.6708592029
14316552,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,4,1 bath,2,429,2,1125,121,1,5,t,0.02,6,91,93,6.0614569189,0.7394693309
14329211,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,6,1 bath,3,408,2,1125,130,1,5,t,0.02,6,91,93,6.0112671744,1
14331582,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,1,304,2,1125,139,4,4.75,t,0.17,6,91,93,5.7170277014,1
14332221,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire condominium,Entire home/apt,6,1 bath,2,339,2,1125,146,9,4.56,t,0.25,6,91,93,5.8260001074,1
14334314,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,6,2 baths,3,752,2,1125,84,26,4.85,t,0.5,6,91,93,6.6227363239,0.5647425083
14339583,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81293,-71.21689,Room in serviced apartment,Hotel room,3,1 bath,1,339,2,1125,141,10,4.8,t,0.28,6,91,93,5.8260001074,0.7657316745
14339969,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,4,1 bath,1,304,2,1125,158,1,5,t,0.05,6,91,93,5.7170277014,1
14340352,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,4,1 bath,1,304,2,1125,158,7,4.43,t,0.14,6,91,93,5.7170277014,1
14347556,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,4,1 bath,2,339,2,1125,148,5,5,t,1.01,6,91,93,5.8260001074,0.9470779766
14349791,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,4,1 bath,1,339,31,1125,109,1,5,t,0.02,6,91,93,5.8260001074,0.6151122569
14351642,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,6,1 bath,2,408,2,1125,133,7,4.67,t,1.11,6,91,93,6.0112671744,1
14354589,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,4,1 bath,1,304,2,1125,144,1,5,t,0.21,6,91,93,5.7170277014,1
14355627,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,2,144,31,1125,0,5,5,f,0.14,6,91,93,4.9698132996,1
14356249,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,1,144,31,1125,329,2,5,f,0.05,6,91,93,4.9698132996,1
14356594,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,2,144,31,1125,364,2,5,f,0.09,6,91,93,4.9698132996,1
14365938,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,2,429,2,1125,132,30,4.87,t,0.7,6,91,93,6.0614569189,0.7003691107
14366206,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,3,1 bath,1,144,31,1125,29,1,0,f,0.02,6,91,93,4.9698132996,0.7596214833
14366705,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,2,429,2,1125,344,14,4.86,t,0.3,6,91,93,6.0614569189,0.8345484271
14367035,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,2,1 bath,1,144,31,1125,270,3,5,f,0.06,6,91,93,4.9698132996,1
14419448,78331113,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8098,-71.20614,Room in hotel,Hotel room,2,1.5 baths,1,79,3,1125,0,127,4.88,t,2.66,5,100,100,4.3694478525,1
14427503,88786231,within a day,t,t,t,Sillery,46.79037,-71.23854,Private room in bed and breakfast,Private room,2,1 private bath,1,130,2,1125,309,51,4.88,f,0.88,5,0,100,4.8675344505,1
14464575,88786231,within a day,t,t,t,Sillery,46.79086,-71.24052,Private room in bed and breakfast,Private room,2,1.5 shared baths,1,117,2,1125,309,45,4.93,f,0.76,5,0,100,4.7621739348,1
14499058,10023073,within a day,t,t,t,Cité Universitaire,46.7779,-71.28851,Private room in apartment,Private room,1,1 shared bath,1,23,30,1125,321,12,4.5,f,0.2,8,73,75,3.1354942159,0.7428267734
14532178,88786231,within a day,t,t,t,Sillery,46.79051,-71.24047,Private room in bed and breakfast,Private room,2,1 private bath,1,100,2,1125,186,26,5,f,0.57,5,0,100,4.605170186,1
14568967,36623206,within an hour,f,t,t,Saint-Roch,46.81317,-71.2276,Entire apartment,Entire home/apt,4,1 bath,2,208,4,1125,362,25,4.43,f,0.42,6,100,100,5.3375380797,1
14571729,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,6,2 baths,3,752,2,1125,155,24,4.92,t,0.48,6,91,93,6.6227363239,0.5899186671
14572435,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,2,408,2,1125,128,4,4.5,t,0.17,6,91,93,6.0112671744,0.7426058326
14572845,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,2,1 bath,1,304,2,1125,160,1,5,t,0.02,6,91,93,5.7170277014,0.7633273239
14607439,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,2,429,2,1125,133,6,4.67,t,0.17,6,91,93,6.0614569189,0.7169589863
14608028,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,2,339,2,1125,58,1,5,t,0.02,6,91,93,5.8260001074,0.9284548204
14609238,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,6,1 bath,3,144,31,1125,160,7,4.57,f,0.15,6,91,93,4.9698132996,1
14609948,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,2,429,2,1125,146,1,4,t,0.04,6,91,93,6.0614569189,0.6895316076
14610259,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,1 bath,1,339,31,1125,329,1,0,t,0.02,6,91,93,5.8260001074,0.4939958516
14630854,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire condominium,Entire home/apt,6,1 bath,2,115,31,1125,0,14,4.79,t,0.29,6,91,93,4.7449321284,1
14650686,88278269,within a few hours,t,t,t,Vieux-Limoilou,46.82718,-71.23361,Entire condominium,Entire home/apt,2,1 bath,1,30,32,1125,217,119,4.79,f,2.05,5,91,100,3.4011973817,1
14681798,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,4,1 bath,1,328,2,1125,123,5,4.8,t,0.14,6,91,93,5.7930136084,0.973735754
14682190,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,6,2 baths,3,867,2,1125,164,34,4.97,t,1.04,6,91,93,6.7650389768,0.5197398956
14682662,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire serviced apartment,Entire home/apt,2,1 bath,1,304,2,1125,355,8,5,t,1.67,6,91,93,5.7170277014,0.8099665488
14683257,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Room in serviced apartment,Hotel room,4,1 bath,2,429,2,1125,160,4,5,t,0.08,6,91,93,6.0614569189,0.7553614587
14685773,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire condominium,Entire home/apt,4,1 bath,2,290,2,1125,0,5,4.8,t,0.14,6,91,93,5.669880923,1
14686723,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,4,2 baths,2,670,2,1125,94,21,4.86,t,0.63,6,91,93,6.5072777124,0.4812374028
14688319,34462857,within an hour,f,t,t,Saint-Jean-Baptiste,46.81234,-71.21615,Entire apartment,Entire home/apt,6,2 baths,3,768,2,1125,347,56,4.88,t,1.09,6,91,93,6.6437897331,0.614986549
14705437,14966026,within an hour,t,t,t,Saint-Sauveur,46.80954,-71.24165,Private room in house,Private room,1,1.5 shared baths,1,54,1,1124,23,549,4.9,t,9.28,7,100,100,3.9889840466,1
14714814,73459837,within an hour,f,t,t,Saint-Jean-Baptiste,46.81243,-71.21966,Entire apartment,Entire home/apt,2,1 bath,1,110,28,1125,8,54,4.83,t,0.92,5,100,100,4.7004803658,1
14756523,35775015,within an hour,t,t,t,Saint-Roch,46.81541,-71.22565,Entire apartment,Entire home/apt,7,1 bath,4,148,2,1125,291,341,4.79,f,5.81,6,100,99,4.9972122738,1
14784636,92302625,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81226,-71.21096,Entire house,Entire home/apt,6,1 bath,3,180,2,1125,287,205,4.94,f,3.56,5,96,100,5.1929568509,1
